[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1007946.485
[2, 3, 5, 6, 8, 9, 16] ; 1356811.217
[1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 15] ; 1126217.757
[1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15] ; 1138793.284
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1100295.385
[5, 6, 8, 11, 14, 15] ; 1342062.894
[7, 9, 10, 11, 13, 14, 16] ; 1354765.707
[3, 4, 7, 8, 9, 10, 12, 14, 16] ; 1237416.715
[1, 2, 3, 5, 6, 8, 9, 11, 13, 16] ; 1171862.766
[1, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1126931.327
[1, 2, 3, 4, 5, 6, 9, 11, 14, 15, 16] ; 1248428.599
[1, 3, 7, 8, 9, 10, 13, 15, 16] ; 1314252.398
[1, 2, 5, 6, 7, 8, 9, 10, 12, 14, 15] ; 1248654.414
[1, 2, 4, 5, 6, 7, 9, 11, 13, 14, 15, 16] ; 1159901.475
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1121512.574
[1, 3, 4, 5, 6, 8, 10, 13, 14, 15, 16] ; 1236489.501
[1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16] ; 1103848.23
[2, 5, 7, 8, 10, 11, 12, 14] ; 1249146.589
[3, 4, 6, 8, 10, 12, 13, 14, 16] ; 1147106.147
[1, 3, 4, 6, 8, 9, 10, 13, 15, 16] ; 1163668.323
[1, 2, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16] ; 1160250.065
[1, 2, 3, 4, 7, 9, 13, 14, 15] ; 1217178.271
[3, 5, 6, 9, 11, 14] ; 1273106.679
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1152889.962
[1, 7, 8, 12, 14] ; 1871847.611
[1, 2, 3, 5, 6, 7, 11, 12, 13, 15, 16] ; 1127834.533
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16] ; 1056177.822
[1, 2, 5, 6, 7, 9, 10, 11, 13, 15, 16] ; 1161055.987
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16] ; 1108771.548
[3, 7, 8, 9, 15] ; 1589304.772
[1, 2, 5, 6, 7, 8, 10, 12, 14, 16] ; 1232063.622
[1, 8, 9, 10, 15] ; 1804177.225
[1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14, 15, 16] ; 1101635.801
[1, 4, 5, 6, 12, 14, 16] ; 1291090.301
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1099121.092
[1, 4, 7, 8, 10, 15, 16] ; 1684732.235
[3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1149349.546
[3, 5, 9, 10, 12, 16] ; 1323377.564
[4, 6, 8, 10, 11, 16] ; 1373404.511
[1, 2, 4, 6, 8, 10, 11, 12, 13, 14] ; 1235702.365
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16] ; 1146532.311
[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 16] ; 1062568.266
[1, 2, 3, 7, 10, 11, 12, 14, 15, 16] ; 1265298.315
[1, 2, 4, 5, 7, 8, 9] ; 1277443.821
[1, 3, 5, 6, 9, 11, 13, 16] ; 1204870.151
[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1113190.574
[1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1185398.034
[1, 2, 3, 4, 5, 6, 8, 10, 12, 13, 14, 15] ; 1140504.197
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1056859.933
[1, 6, 8, 9, 11, 14, 15, 16] ; 1295312.764
[1, 2, 3, 4, 5, 7, 8, 10, 12, 14] ; 1279596.641
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1093638.628
[2, 5, 6, 7, 10, 14, 15, 16] ; 1364200.224
[1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 16] ; 1062196.354
[2, 7, 10, 11, 12] ; 1545543.45
[3, 4, 6, 7, 10, 12, 14, 15, 16] ; 1218497.985
[4, 5, 7, 11, 13] ; 1280227.723
[2, 4, 7, 12, 14, 15] ; 1440611.301
[1, 2, 7, 11, 15, 16] ; 1532436.55
[1, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16] ; 1056139.308
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16] ; 1079043.768
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15] ; 1166243.391
[1, 3, 4, 8, 9, 11, 12, 13, 14, 16] ; 1119495.223
[1, 4, 8, 9, 15] ; 1475211.771
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1095597.903
[1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16] ; 1209064.082
[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16] ; 976703.659
[2, 4, 6, 7, 12, 14, 15] ; 1361664.221
[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1075500.332
[1, 2, 6, 12, 15] ; 1498851.553
[2, 4, 8, 9, 10, 12] ; 1303128.656
[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 16] ; 1088743.378
[1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15] ; 1140308.089
[1, 2, 8, 9, 10, 11, 12, 14, 15, 16] ; 1317168.839
[1, 3, 5, 8, 9, 10, 12, 13, 15, 16] ; 1146396.144
[3, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16] ; 1302697.969
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1047949.918
[1, 2, 3, 4, 12, 14] ; 1403839.153
[1, 3, 7, 9, 10, 13, 15] ; 1315391.595
[1, 2, 4, 11, 14] ; 1363622.424
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16] ; 1113787.522
[2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15] ; 1105194.469
[2, 5, 6, 9, 10, 11, 12, 13, 14] ; 1201164.296
[8, 9, 11, 15, 16] ; 1540030.24
[1, 9, 14, 15, 16] ; 1750192.026
[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16] ; 1034034.598
[1, 2, 3, 4, 6, 8, 9, 10, 12, 16] ; 1150648.375
[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15] ; 1075489.692
[3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1090893.042
[1, 6, 8, 9, 11, 14, 15, 16] ; 1285305.979
[2, 3, 5, 6, 13, 14, 16] ; 1210705.214
[1, 5, 6, 7, 10, 11] ; 1346177.282
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1099146.003
[6, 8, 9, 13, 16] ; 1494275.898
[1, 4, 8, 10, 13] ; 1717953.981
[8, 9, 11, 13, 14] ; 1437147.198
[4, 5, 7, 9, 10, 11, 13, 16] ; 1254553.202
[1, 2, 9, 11, 13, 15] ; 1308831.501
[1, 2, 3, 4, 6, 8, 9, 11, 13, 14, 15] ; 1140509.492
[1, 3, 5, 15, 16] ; 1596433.909
[1, 2, 4, 6, 8, 11, 15] ; 1311567.209
[1, 4, 5, 7, 12, 13, 14, 16] ; 1288915.483
[1, 4, 13, 14, 15] ; 1567847.406
[3, 5, 7, 9, 11, 12, 14, 15] ; 1213308.021
[2, 8, 9, 12, 15] ; 1548358.339
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1121306.247
[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1106673.033
[4, 5, 6, 8, 12] ; 1300092.807
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1073173.872
[1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 16] ; 1065718.073
[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 14, 16] ; 1236787.954
[1, 2, 6, 8, 9, 10, 11, 12, 15] ; 1226409.24
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1047949.918
[1, 7, 8, 9, 10, 11] ; 1498363.815
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1121363.109
[1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16] ; 1091158.929
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1041293.161
[1, 2, 6, 8, 9, 10, 12, 13] ; 1261890.59
[9, 11, 12, 15, 16] ; 1565636.471
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1167096.072
[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16] ; 1131846.439
[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16] ; 1155163.72
[1, 2, 3, 4, 5, 6, 8, 9, 10, 13, 14, 15] ; 1149767.137
[1, 6, 8, 9, 10, 12, 15] ; 1395163.634
[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16] ; 1206901.215
[1, 2, 5, 7, 8, 9, 11, 12, 13, 14] ; 1222504.537
[1, 3, 4, 7, 8, 9, 13, 14, 15] ; 1208399.185
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1115453.944
[2, 3, 5, 6, 7, 8, 10, 13, 14, 15, 16] ; 1145527.22
[2, 4, 5, 7, 8, 13] ; 1216789.999
[1, 2, 3, 4, 5, 6, 9, 10, 14, 15] ; 1338817.744
[4, 8, 9, 10, 11, 14, 16] ; 1323739.512
[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16] ; 1158428.807
[2, 3, 6, 8, 9, 11, 12, 13, 15] ; 1105379.307
[2, 4, 7, 8, 15] ; 1634247.132
[2, 4, 9, 11, 15, 16] ; 1326389.029
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1121363.109
[1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1175075.14
[5, 8, 10, 11, 12, 15] ; 1462965.421
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13] ; 1114180.939
[1, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16] ; 1076568.22
[3, 5, 6, 7, 9, 12] ; 1274919.152
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1068992.731
[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 15] ; 1182997.948
[1, 2, 4, 6, 7, 8, 9, 10, 11, 15, 16] ; 1145220.043
[1, 2, 3, 4, 6, 8, 9, 10, 13, 14, 15, 16] ; 1107978.717
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13] ; 1020098.598
[4, 5, 10, 11, 12, 13, 14, 16] ; 1274444.86
[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1118085.069
[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16] ; 1250587.43
[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16] ; 1097752.556
[6, 7, 11, 13, 15, 16] ; 1415075.46
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1069042.552
[1, 3, 4, 6, 11, 14] ; 1340814.445
[3, 6, 7, 8, 9, 14] ; 1362804.037
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16] ; 1093118.373
[5, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1278599.06
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1100345.207
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1142356.1
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1032743.485
[4, 5, 7, 8, 9, 10, 11, 12, 13] ; 1243633.938
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1117188.79
[1, 2, 3, 4, 5, 6, 9, 12, 13, 14] ; 1114652.152
[1, 2, 4, 7, 10, 13, 15] ; 1357191.224
[1, 11, 12, 14, 15, 16] ; 1557526.481
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1069142.196
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1014824.13
[4, 5, 6, 10, 12, 14, 15, 16] ; 1356576.454
[2, 3, 7, 8, 9, 10, 11, 12, 13, 16] ; 1139531.628
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1058409.047
[3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16] ; 1225669.579
[1, 2, 5, 6, 7, 14, 15] ; 1385848.675
[1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16] ; 1146064.245
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1102452.31
[2, 5, 10, 11, 13, 14, 15] ; 1203430.681
[1, 2, 3, 4, 11, 12, 15] ; 1295140.602
[3, 6, 7, 9, 11, 12, 14] ; 1222284.639
[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16] ; 1150023.29
[1, 3, 6, 8, 11, 12, 13, 14] ; 1190192.822
[1, 3, 4, 5, 7, 8, 10, 11, 12, 16] ; 1296617.088
[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14] ; 1156236.993
[5, 11, 12, 13, 16] ; 1347133.901
[2, 3, 5, 7, 8, 9, 11, 12, 13] ; 1217583.999
[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1131202.632
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1151855.677
[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16] ; 1227339.867
[1, 2, 3, 4, 9, 11, 12, 13, 14] ; 1182202.228
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16] ; 1048988.621
[2, 4, 9, 15, 16] ; 1388944.297
[1, 3, 4, 5, 9, 10, 12] ; 1410041.353
[1, 2, 3, 4, 5, 7, 11, 13, 14] ; 1162671.334
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1136327.221
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16] ; 1068183.39
[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 16] ; 1137806.717
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1052549.704
